siteid,sitename,plotid,easting,northing,taxonid,scientificname,indvidualid,pointid,individualdistance,individualazimuth,dbh,dbhheight,basalcanopydiam,basalcanopydiam_90deg,maxcanopydiam,canopydiam_90deg,stemheight,stemremarks,stemstatus,canopyform,livingcanopy,inplotcanopy,materialsampleid,dbhqf,stemmapqf
SOAP,Soaproot Saddle,SOAP139,297049.1,4100099.8,PIPO,Pinus ponderosa,416,center,7.3,348.9,4.5,130.0,0.0,0.0,1.3,1.2,3.4,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299823.0,4101019.0,PIPO,Pinus ponderosa,840,SE,5.1,350.9,33.3,130.0,0.0,0.0,4.4,3.3,27.3,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP255,300144.1,4101380.5,PIPO,Pinus ponderosa,1304,center,2.3,10.9,24.0,130.0,0.0,0.0,1.0,1.0,4.2,top snapped,dead w few branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP255,300144.9,4101382.5,PIPO,Pinus ponderosa,1306,center,4.3,16.1,4.0,130.0,0.0,0.0,1.9,1.3,2.6,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP43,297059.1,4100717.0,PIPO,Pinus ponderosa,568,center,6.7,187.5,77.6,130.0,0.0,0.0,6.3,6.1,51.1,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP255,300146.4,4101377.0,PIPO,Pinus ponderosa,1270,center,3.0,117.6,4.1,130.0,0.0,0.0,2.3,1.1,1.4,leaner bent into u w top on ground,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299804.9,4101015.2,PIPO,Pinus ponderosa,806,SW,2.8,40.2,24.7,130.0,0.0,0.0,2.6,1.8,12.6,,top snapped few branches,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298710.3,4100854.2,PIPO,Pinus ponderosa,713,NE,5.5,220.6,42.9,130.0,0.0,0.0,4.8,4.7,27.8,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299817.9,4101015.5,PIPO,Pinus ponderosa,847,SE,6.0,283.5,46.7,130.0,0.0,0.0,5.8,4.3,30.8,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP143,299846.4,4100409.0,PIPO,Pinus ponderosa,1160,center,9.9,164.1,1.1,10.0,0.0,0.0,0.4,0.3,1.3,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299804.9,4101016.5,PIPO,Pinus ponderosa,810,SW,3.7,29.1,17.0,130.0,0.0,0.0,0.0,0.0,5.0,top snapped no branches,dead,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP255,300142.6,4101386.5,PIPO,Pinus ponderosa,1316,center,8.2,352.2,8.2,130.0,0.0,0.0,2.4,2.0,6.9,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299815.0,4101014.0,PIPO,Pinus ponderosa,823,center,9.0,173.9,33.6,130.0,0.0,0.0,1.6,1.2,14.1,top snapped,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299808.1,4101018.0,PIPO,Pinus ponderosa,811,SW,7.0,45.9,43.5,130.0,0.0,0.0,6.8,5.4,29.2,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299818.2,4101024.5,PIPO,Pinus ponderosa,853,center,4.4,71.7,23.4,130.0,0.0,0.0,2.6,2.5,23.9,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP255,300144.2,4101377.8,PIPO,Pinus ponderosa,1276,center,0.7,137.2,12.3,130.0,0.0,0.0,2.4,1.4,11.5,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP255,300143.6,4101383.0,PIPO,Pinus ponderosa,1318,center,4.7,358.5,19.0,130.0,0.0,0.0,2.4,1.9,16.6,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP187,297533.4,4100541.0,PIPO,Pinus ponderosa,242,center,8.7,181.1,16.6,130.0,0.0,0.0,3.3,3.1,8.4,,,,100,100,,0,1
SOAP,Soaproot Saddle,SOAP143,299837.7,4100410.5,PIPO,Pinus ponderosa,1142,center,10.0,217.1,1.6,10.0,0.0,0.0,0.8,0.4,1.0,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP255,300141.7,4101383.0,PIPO,Pinus ponderosa,1321,center,5.1,336.5,17.2,130.0,0.0,0.0,8.4,2.6,13.6,extreme leaner,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP43,297067.8,4100723.8,PIPO,Pinus ponderosa,626,center,7.8,88.4,52.5,130.0,0.0,0.0,2.5,1.8,18.7,,dead w fewbranches top snapped,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299803.7,4101020.8,PIPO,Pinus ponderosa,819,SW,7.7,4.7,28.5,130.0,0.0,0.0,5.2,3.6,21.7,leaner,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298701.5,4100853.2,PIPO,Pinus ponderosa,729,center,3.7,352.3,21.8,130.0,0.0,0.0,3.6,3.4,17.5,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298703.1,4100842.8,PIPO,Pinus ponderosa,689,center,6.9,171.2,36.0,130.0,0.0,0.0,4.3,4.2,28.1,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298706.7,4100856.5,PIPO,Pinus ponderosa,731,center,8.4,34.1,42.0,130.0,0.0,0.0,5.0,4.2,25.7,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299824.2,4101032.8,PIPO,Pinus ponderosa,877,center,14.0,46.7,9.0,130.0,0.0,0.0,2.3,1.3,2.0,extreme leaner leans outside plot,dead w branches,,0,100,,0,1
SOAP,Soaproot Saddle,SOAP331,297063.1,4100594.2,PIPO,Pinus ponderosa,470,center,9.3,118.2,46.9,130.0,0.0,0.0,5.7,6.2,29.6,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299822.3,4101029.2,PIPO,Pinus ponderosa,879,center,10.3,52.8,9.2,130.0,0.0,0.0,2.1,1.7,9.2,top snapped,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP299,297508.0,4100689.0,PIPO,Pinus ponderosa,201,SE,4.4,344.4,18.1,130.0,0.0,0.0,4.3,4.0,10.4,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP1515,297488.7,4101260.2,PIPO,Pinus ponderosa,24,NW,12.3,234.5,9.6,130.0,0.0,0.0,2.5,2.3,3.1,,,,100,100,,0,1
SOAP,Soaproot Saddle,SOAP187,297529.5,4100548.0,PIPO,Pinus ponderosa,215,center,4.4,246.9,102.9,130.0,0.0,0.0,10.3,8.8,46.8,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298694.6,4100844.2,PIPO,Pinus ponderosa,670,SW,5.6,24.2,23.0,130.0,0.0,0.0,0.0,0.0,3.3,,dead w no branches top snapped,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299822.4,4101032.2,PIPO,Pinus ponderosa,871,center,12.4,42.0,13.5,130.0,0.0,0.0,0.0,0.0,1.8,top snapped,dead w no branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299175.0,4100973.8,PIPO,Pinus ponderosa,152,center,10.3,336.6,36.0,130.0,0.0,0.0,6.3,4.7,14.3,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299821.8,4101031.0,PIPO,Pinus ponderosa,873,center,11.1,44.1,18.0,130.0,0.0,0.0,3.6,2.8,18.5,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP139,297055.6,4100085.2,PIPO,Pinus ponderosa,330,center,8.9,145.2,29.8,130.0,0.0,0.0,3.6,2.7,15.8,,,,100,100,,0,1
SOAP,Soaproot Saddle,SOAP139,297057.0,4100084.8,PIPO,Pinus ponderosa,331,center,10.3,140.6,47.4,130.0,0.0,0.0,4.2,6.0,24.7,,,,100,100,,0,1
SOAP,Soaproot Saddle,SOAP255,300134.8,4101383.0,PIPO,Pinus ponderosa,1339,center,10.0,297.6,13.3,130.0,0.0,0.0,2.4,1.7,15.2,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP187,297542.3,4100556.8,PIPO,Pinus ponderosa,264,center,11.2,51.3,20.6,130.0,0.0,0.0,0.0,0.0,5.0,,dead top snapped no branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP187,297527.6,4100552.0,PIPO,Pinus ponderosa,224,SW,6.2,18.8,52.9,130.0,0.0,0.0,5.5,4.6,26.9,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP1343,299594.3,4100971.0,PIPO,Pinus ponderosa,768,center,3.3,251.7,15.4,130.0,0.0,0.0,3.1,,6.5,,,,100,100,f136,0,0
SOAP,Soaproot Saddle,SOAP143,299836.2,4100409.0,PIPO,Pinus ponderosa,1152,center,12.1,218.4,1.1,130.0,0.0,0.0,0.5,0.4,0.7,,dead,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP43,297058.1,4100715.5,PIPO,Pinus ponderosa,570,center,8.3,193.4,13.3,130.0,0.0,0.0,0.0,0.0,2.7,,dead w no branches top snapped,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP139,297041.7,4100095.2,PIPO,Pinus ponderosa,391,center,9.2,286.5,0.8,130.0,0.0,0.0,0.2,0.3,0.9,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299823.1,4101024.8,PIPO,Pinus ponderosa,887,center,9.2,79.8,17.3,130.0,0.0,0.0,2.4,2.7,16.5,,,,100,100,,0,1
SOAP,Soaproot Saddle,SOAP331,297045.7,4100599.5,PIPO,Pinus ponderosa,557,center,9.3,275.8,72.1,130.0,0.0,0.0,7.6,6.5,39.2,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299814.0,4101026.2,PIPO,Pinus ponderosa,889,center,3.1,358.9,23.6,130.0,0.0,0.0,4.4,3.4,19.2,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP299,297498.2,4100700.5,PIPO,Pinus ponderosa,206,center,6.9,8.8,64.1,130.0,0.0,0.0,9.1,6.8,28.6,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP299,297489.8,4100694.0,PIPO,Pinus ponderosa,211,center,7.4,272.1,57.5,130.0,0.0,0.0,7.5,7.1,28.8,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP331,297056.0,4100593.2,PIPO,Pinus ponderosa,452,center,5.5,168.9,1.0,10.0,0.0,0.0,0.3,0.3,0.9,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299807.2,4101018.0,PIPO,Pinus ponderosa,812,SW,6.4,39.7,12.8,130.0,0.0,0.0,1.8,1.1,16.2,,sick; needles browning,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299807.3,4101022.5,PIPO,Pinus ponderosa,822,SW,10.1,24.4,50.8,130.0,0.0,0.0,6.8,6.6,33.0,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299816.8,4101018.8,PIPO,Pinus ponderosa,830,center,5.1,147.0,26.8,130.0,0.0,0.0,1.7,1.2,23.3,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298712.5,4100852.5,PIPO,Pinus ponderosa,709,NE,6.1,193.0,32.5,130.0,0.0,0.0,4.7,4.2,27.2,,,,100,100,,0,1
SOAP,Soaproot Saddle,SOAP299,297503.2,4100700.5,PIPO,Pinus ponderosa,204,center,9.2,41.5,48.5,130.0,0.0,0.0,7.2,6.0,31.2,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299809.8,4101025.0,PIPO,Pinus ponderosa,911,center,4.7,294.7,21.1,130.0,0.0,0.0,2.8,2.4,15.4,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP299,297490.8,4100696.5,PIPO,Pinus ponderosa,210,center,6.9,293.2,46.8,130.0,0.0,0.0,6.2,5.0,27.3,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP187,297537.1,4100543.2,PIPO,Pinus ponderosa,246,center,7.4,151.5,16.3,130.0,0.0,0.0,2.9,2.7,7.8,,,,100,100,,0,1
SOAP,Soaproot Saddle,SOAP187,297539.8,4100541.2,PIPO,Pinus ponderosa,247,center,10.5,143.6,8.8,130.0,0.0,0.0,4.7,4.0,10.2,,,,100,100,,0,1
SOAP,Soaproot Saddle,SOAP95,298701.9,4100848.0,PIPO,Pinus ponderosa,662,center,1.6,184.1,45.9,130.0,0.0,0.0,7.4,5.1,27.5,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299823.7,4101020.5,PIPO,Pinus ponderosa,843,SE,6.3,359.1,20.5,130.0,0.0,0.0,0.8,0.6,6.0,top snapped,dead w barely  branches,,0,100,,0,1
SOAP,Soaproot Saddle,SOAP255,300145.6,4101376.5,PIPO,Pinus ponderosa,1272,center,2.7,134.0,22.5,130.0,0.0,0.0,4.1,2.4,17.9,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP255,300145.9,4101387.5,PIPO,Pinus ponderosa,1294,center,9.3,13.8,6.5,130.0,0.0,0.0,2.4,1.5,4.4,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP143,299843.1,4100424.0,PIPO,Pinus ponderosa,1227,center,5.6,353.7,5.1,130.0,0.0,0.0,2.2,1.7,3.2,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298708.0,4100843.5,PIPO,Pinus ponderosa,697,center,8.4,134.4,26.6,130.0,0.0,0.0,3.8,3.2,21.2,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299154.5,4101479.2,PREM,Prunus emarginata,952,SE,8.4,348.7,1.4,10.0,0.0,0.0,0.4,0.3,1.1,,,Cylinder,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299823.4,4101031.0,QUCH2,Quercus chrysolepis,876,center,12.3,49.5,6.4,130.0,0.0,0.0,3.6,3.2,3.8,,,,100,100,,0,1
SOAP,Soaproot Saddle,SOAP139,297055.5,4100098.5,QUCH2,Quercus chrysolepis,355,center,7.6,41.2,5.5,30.0,0.0,0.0,1.6,1.3,1.7,main stem dead,,,30,100,,0,1
SOAP,Soaproot Saddle,SOAP223,299299.6,4101471.0,QUCH2,Quercus chrysolepis,1003,SE,8.1,328.3,107.9,10.0,0.0,0.0,10.1,9.5,8.2,huge root burl same root as 1004 lots of suckers not mapped. this measured stem splits into 3 30-40cmcm boles at 20-40cm,,,100,100,f119,0,0
SOAP,Soaproot Saddle,SOAP139,297052.6,4100095.0,QUCH2,Quercus chrysolepis,370,center,3.2,41.0,5.8,130.0,0.0,0.0,2.9,3.2,4.6,370-372 share roots,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP255,300136.9,4101385.8,QUCH2,Quercus chrysolepis,1326,center,10.0,316.9,2.7,10.0,0.0,0.0,1.7,1.1,1.2,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP299,297492.7,4100702.8,QUCH2,Quercus chrysolepis,209,center,10.1,333.9,,130.0,24.0,22.0,3.0,2.4,2.4,,,Sphere,100,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299174.0,4100964.8,QUCH2,Quercus chrysolepis,170,center,5.1,273.9,2.5,10.0,0.0,0.0,1.3,0.9,1.7,,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299815.1,4101027.8,QUCH2,Quercus chrysolepis,860,center,4.7,12.4,0.8,0.8,0.0,0.0,0.7,0.0,0.9,,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP299,297493.2,4100691.2,QUCH2,Quercus chrysolepis,193,center,4.6,239.5,1.3,10.0,0.0,0.0,0.9,0.6,1.0,,,Sphere,100,100,,0,0
SOAP,Soaproot Saddle,SOAP139,297061.9,4100095.2,QUCH2,Quercus chrysolepis,354,NE,4.5,223.4,,130.0,50.0,58.0,2.6,2.6,2.6,12 stem copice,,Sphere,100,100,,0,1
SOAP,Soaproot Saddle,SOAP139,297058.7,4100096.5,QUCH2,Quercus chrysolepis,353,center,9.1,64.8,,130.0,50.0,30.0,1.1,1.3,1.7,5 stems,,,100,100,,0,1
SOAP,Soaproot Saddle,SOAP95,298711.8,4100853.0,QUCH2,Quercus chrysolepis,726,center,10.4,70.1,0.8,10.0,0.0,0.0,0.6,0.3,0.6,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP223,299296.5,4101470.2,QUCH2,Quercus chrysolepis,987,center,4.3,148.2,1.2,10.0,0.0,0.0,1.0,70.0,1.5,,,Cone,90,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299171.2,4100968.0,QUCH2,Quercus chrysolepis,182,center,8.7,294.4,6.1,130.0,0.0,0.0,2.6,1.6,3.6,182-183 share root,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP331,297057.5,4100605.0,QUCH2,Quercus chrysolepis,530,center,6.9,21.6,17.9,130.0,0.0,0.0,5.7,5.5,6.5,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP255,300148.7,4101377.0,QUCH2,Quercus chrysolepis,1263,center,5.2,104.2,,130.0,20.0,9.0,1.8,1.6,2.3,10 stems,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299175.3,4100960.2,QUCH2,Quercus chrysolepis,86,center,5.6,223.5,0.0,0.0,3.0,4.0,60.0,4.0,2.2,cone 0 live,snag no branches,NA,,,NA,0,0
SOAP,Soaproot Saddle,SOAP223,299296.7,4101469.8,QUCH2,Quercus chrysolepis,985,center,4.8,149.0,31.2,10.0,0.0,0.0,4.6,4.2,4.8,splits in 2 at 25cm,,,100,100,f120,0,0
SOAP,Soaproot Saddle,SOAP139,297052.8,4100094.5,QUCH2,Quercus chrysolepis,373,center,3.0,49.8,,130.0,10.0,18.0,1.6,1.4,1.5,5 stem copice,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299185.1,4100974.0,QUCH2,Quercus chrysolepis,125,NE,4.1,267.3,1.1,10.0,0.0,0.0,0.8,0.7,1.0,,sapling,Sphere,100,100,,0,0
SOAP,Soaproot Saddle,SOAP139,297055.6,4100086.0,QUCH2,Quercus chrysolepis,329,center,8.5,142.9,,130.0,30.0,20.0,1.9,1.2,2.0,3 stems,,Sphere,100,100,,0,1
SOAP,Soaproot Saddle,SOAP1695,299171.2,4100963.8,QUCH2,Quercus chrysolepis,100,center,7.9,264.8,3.7,10.0,0.0,0.0,1.6,1.0,1.9,,,NA,,,NA,0,0
SOAP,Soaproot Saddle,SOAP255,300146.7,4101378.0,QUCH2,Quercus chrysolepis,1280,center,3.0,99.0,10.4,130.0,0.0,0.0,3.8,3.7,5.8,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299171.1,4100968.0,QUCH2,Quercus chrysolepis,183,center,8.8,294.5,1.4,10.0,0.0,0.0,1.1,0.7,0.7,,,Sphere,100,100,,0,0
SOAP,Soaproot Saddle,SOAP223,299301.8,4101468.0,QUCH2,Quercus chrysolepis,1006,SE,4.4,332.6,,130.0,4.0,3.0,0.6,0.5,0.5,4 stems,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP255,300136.4,4101380.5,QUCH2,Quercus chrysolepis,1341,center,7.6,287.6,14.1,130.0,0.0,0.0,5.2,3.5,8.5,leaner,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299176.0,4100959.5,QUCH2,Quercus chrysolepis,87,center,5.8,212.0,1.7,10.0,0.0,0.0,1.4,1.0,1.0,hemi 85 live,,NA,,,NA,0,0
SOAP,Soaproot Saddle,SOAP1695,299172.3,4100967.8,QUCH2,Quercus chrysolepis,186,center,7.6,296.8,,130.0,22.0,12.0,1.8,1.3,1.6,6 stems,,Sphere,100,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299172.3,4100959.8,QUCH2,Quercus chrysolepis,93,SW,5.8,33.8,40.8,41.0,0.0,0.0,7.0,7.0,6.4,,90-94 same root,NA,,,NA,0,0
SOAP,Soaproot Saddle,SOAP1695,299178.2,4100971.8,QUCH2,Quercus chrysolepis,148,center,7.5,353.2,,130.0,12.0,12.0,2.3,2.0,1.4,5 stems,,Sphere,70,100,,0,0
SOAP,Soaproot Saddle,SOAP139,297034.8,4100089.0,QUCH2,Quercus chrysolepis,312,SW,5.4,9.0,1.7,10.0,0.0,0.0,1.0,1.2,1.8,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298696.5,4100856.2,QUCH2,Quercus chrysolepis,764,center,8.7,320.5,0.8,10.0,0.0,0.0,0.4,0.3,0.7,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299175.5,4100965.5,QUCH2,Quercus chrysolepis,163,center,3.8,288.9,3.6,10.0,0.0,0.0,1.3,1.4,1.8,,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299176.7,4100967.0,QUCH2,Quercus chrysolepis,162,center,3.6,317.9,3.4,10.0,0.0,0.0,1.4,1.1,1.8,,,Cylinder,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298708.6,4100857.5,QUCH2,Quercus chrysolepis,723,center,10.5,39.1,,130.0,8.0,3.0,0.7,0.5,0.5,3 stems,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299160.3,4101025.5,QUCH2,Quercus chrysolepis,140,center,64.0,342.9,30.3,130.0,0.0,0.0,3.3,4.7,9.3,140-146 all from same huge root burl,top 20% dead,,80,100,f147,0,1
SOAP,Soaproot Saddle,SOAP255,300139.2,4101382.8,QUCH2,Quercus chrysolepis,1324,center,6.3,314.4,8.0,130.0,0.0,0.0,3.3,3.1,5.0,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299174.5,4100964.8,QUCH2,Quercus chrysolepis,169,center,4.6,274.9,23.3,130.0,0.0,0.0,4.2,3.6,5.0,169-171 share root,main bole dead at top,,85,100,,0,0
SOAP,Soaproot Saddle,SOAP255,300153.1,4101375.0,QUCH2,Quercus chrysolepis,1259,SE,7.7,356.2,8.8,130.0,0.0,0.0,3.9,3.5,4.7,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299177.0,4100968.0,QUCH2,Quercus chrysolepis,147,center,4.2,330.0,5.8,130.0,0.0,0.0,3.8,2.7,3.9,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP139,297059.6,4100086.5,QUCH2,Quercus chrysolepis,334,center,11.0,124.7,,130.0,30.0,30.0,2.1,2.4,2.1,3 stem copice,,,100,100,,0,1
SOAP,Soaproot Saddle,SOAP1695,299171.6,4100967.5,QUCH2,Quercus chrysolepis,184,center,8.1,292.1,5.0,130.0,0.0,0.0,2.5,2.0,2.9,184-185 same root,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP223,299303.1,4101466.5,QUCH2,Quercus chrysolepis,1011,SE,2.3,342.3,,130.0,8.0,3.0,1.8,1.5,1.3,2 stems,,Hemisphere,95,100,,0,0
SOAP,Soaproot Saddle,SOAP255,300151.1,4101373.5,QUCH2,Quercus chrysolepis,1261,SE,6.6,337.9,2.3,10.0,0.0,0.0,1.3,1.1,1.6,,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299179.1,4100964.5,QUCH2,Quercus chrysolepis,97,center,0.0,0.0,50.1,30.0,0.0,0.0,6.1,6.0,7.8,,trunk splits in 2 at 40,NA,,,NA,0,0
SOAP,Soaproot Saddle,SOAP63,299823.0,4101026.5,QUCH2,Quercus chrysolepis,882,center,9.5,69.7,,130.0,23.0,18.0,3.9,2.3,1.7,4 stems,,Sphere,100,100,,0,0
SOAP,Soaproot Saddle,SOAP223,299299.2,4101467.5,QUCH2,Quercus chrysolepis,1002,SE,5.7,305.6,27.7,10.0,0.0,0.0,5.7,5.5,6.9,splits in 2 at 30cm,,,100,100,f121,0,0
SOAP,Soaproot Saddle,SOAP255,300152.7,4101367.5,QUCH2,Quercus chrysolepis,1255,SE,0.9,280.3,,130.0,6.0,2.0,0.6,0.3,1.0,2 stems,,Cylinder,100,100,,0,1
SOAP,Soaproot Saddle,SOAP63,299822.4,4101031.0,QUCH2,Quercus chrysolepis,872,center,11.5,46.2,1.3,10.0,0.0,0.0,1.0,0.8,1.2,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP139,297052.3,4100094.8,QUCH2,Quercus chrysolepis,371,center,2.8,40.3,5.5,130.0,0.0,0.0,2.3,1.8,4.3,6 trunk sprouts,main stem w few leaves; not healthy,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP139,297052.0,4100095.2,QUCH2,Quercus chrysolepis,372,center,2.9,30.1,,130.0,14.0,18.0,1.5,1.3,1.3,4 stems,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP223,299298.0,4101468.2,QUCH2,Quercus chrysolepis,990,center,6.7,146.0,11.4,130.0,0.0,0.0,3.1,2.8,4.6,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP223,299302.2,4101469.5,QUCH2,Quercus chrysolepis,1005,SE,5.5,342.4,4.5,10.0,0.0,0.0,2.5,2.6,2.4,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299174.3,4100968.5,QUCH2,Quercus chrysolepis,159,center,6.4,311.2,,130.0,16.0,11.0,1.8,2.1,2.7,4 stems,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP255,300146.3,4101369.5,QUCH2,Quercus chrysolepis,1248,center,9.2,163.4,,130.0,9.0,3.0,1.2,0.7,1.4,3 stems,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298701.4,4100855.2,QUCH2,Quercus chrysolepis,734,center,5.8,354.3,0.8,10.0,0.0,0.0,0.4,0.3,0.8,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP139,297052.1,4100099.0,QUCH2,Quercus chrysolepis,362,center,6.5,14.1,3.5,130.0,0.0,0.0,2.2,1.7,2.9,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299816.9,4101026.5,QUCH2,Quercus chrysolepis,856,center,4.4,40.2,1.1,10.0,0.0,0.0,0.5,0.4,0.7,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP331,297057.5,4100599.0,QUCH2,Quercus chrysolepis,524,center,2.6,78.1,5.7,10.0,0.0,0.0,1.9,1.8,2.2,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP139,297051.9,4100096.5,QUCH2,Quercus chrysolepis,367,center,4.0,20.4,13.8,130.0,0.0,0.0,5.9,5.0,8.2,367-369 share root,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP223,299295.7,4101478.0,QUCH2,Quercus chrysolepis,1015,center,4.3,19.6,17.2,30.0,0.0,0.0,4.3,3.4,5.5,splits in 2 at 50cm,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299176.0,4100967.0,QUCH2,Quercus chrysolepis,161,center,4.0,309.0,7.7,130.0,0.0,0.0,2.6,1.9,4.8,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298704.6,4100858.8,QUCH2,Quercus chrysolepis,724,center,9.7,15.6,2.7,10.0,0.0,0.0,0.7,0.7,1.8,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299176.1,4100959.0,QUCH2,Quercus chrysolepis,88,center,6.1,210.1,17.7,1.3,0.0,0.0,4.9,5.0,5.7,90 live,,NA,,,NA,0,0
SOAP,Soaproot Saddle,SOAP1695,299176.6,4100970.2,QUCH2,Quercus chrysolepis,142,center,6.4,336.9,8.9,130.0,0.0,0.0,3.2,2.9,3.9,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299803.9,4101018.2,QUCH2,Quercus chrysolepis,809,SW,5.1,8.8,,130.0,21.0,25.0,2.1,1.9,1.4,7 stems,,Cone,100,100,,0,0
